geneid,control_1,control_2,control_3,treated_1,treated_2,treated_3
100189193,0,0,0,0,0,0
100189195,0,0,0,0,0,0
100189196,0,0,0,0,0,0
100189197,0,0,0,0,0,0
100189198,0,0,0,0,0,0
100189199,0,0,0,0,0,0
100189200,0,0,0,0,0,0
100189201,0,0,0,0,0,3
100189202,0,0,0,0,0,0
100189203,0,0,0,0,0,0
100189205,0,0,0,0,0,1
100189206,0,0,0,0,0,0
100189207,0,0,0,0,0,0
100189208,0,0,0,0,0,0
100189209,0,0,0,0,2,0
100189211,0,0,0,0,0,0
100189213,0,0,0,0,0,0
100189214,0,0,0,0,0,0
100189216,0,0,0,0,0,0
100189218,0,0,0,0,0,0
100189219,0,0,0,0,0,0
100189220,0,0,0,0,0,0
100189221,0,0,0,0,0,0
100189222,0,0,0,0,0,0
100189223,0,0,0,0,0,0
100189224,0,0,0,0,0,0
100189225,0,0,0,0,0,0
100189226,2,0,5,4,13,12
100189227,2,0,2,0,0,0
100189228,0,0,0,0,0,0
100189229,0,0,0,0,0,0
100189230,0,0,0,0,0,0
100189231,0,0,0,0,0,0
100189232,0,0,0,0,0,0
100189234,0,0,0,0,0,0
100189235,0,0,0,0,0,0
100189237,0,0,0,0,0,0
100189238,1,0,0,0,2,0
100189239,0,1,0,0,0,0
100189240,1,0,0,0,0,0
100189243,0,0,2,0,0,0
100189245,0,0,0,0,0,1
100189247,0,0,0,0,0,0
100189248,0,0,0,0,0,0
100189249,0,0,0,0,0,0
100189250,0,0,0,0,0,0
100189251,0,0,0,0,0,0
100189252,0,0,0,0,0,0
100189253,0,2,0,0,0,0
100189254,0,0,0,0,0,0
100189255,0,0,0,0,0,0
100189257,1,0,6,0,0,0
100189259,0,0,0,0,0,0
100189260,0,0,0,0,0,0
100189261,0,0,0,0,0,0
100189263,0,0,0,0,0,0
100189264,0,0,0,1,0,0
100189265,0,0,0,0,0,0
100189267,1,0,0,0,0,0
100189268,0,0,0,0,0,0
100189269,0,0,0,0,0,0
100189270,2,3,1,1,2,0
100189272,0,0,0,0,0,1
100189273,0,0,0,0,0,0
100189274,0,0,0,0,0,0
100189275,0,0,0,0,0,0
100189276,0,0,0,0,0,0
100189277,0,0,0,0,0,0
100189279,0,0,0,0,0,0
100189280,2,0,0,2,3,1
100189281,0,0,0,0,0,0
100189282,1,0,3,0,0,2
100189283,2,0,0,0,0,0
100189284,0,0,0,3,2,0
100189285,0,1,0,0,0,0
100189286,0,0,0,0,0,0
100189287,0,0,0,0,0,0
100189288,0,1,0,0,0,0
100189289,0,0,0,0,0,0
100189290,0,0,0,0,0,0
100189291,0,0,0,0,0,1
100189292,0,0,0,0,0,0
100189293,0,0,0,0,0,0
100189294,0,0,0,0,0,0
100189295,0,0,0,0,0,0
100189296,0,1,1,0,2,0
100189297,2,0,0,0,0,0
100189298,0,0,0,0,0,0
100189299,0,0,0,0,0,0
100189300,0,0,0,0,0,0
100189301,0,0,0,0,0,0
100189303,0,0,0,0,0,0
100189305,0,0,0,0,0,0
100189306,0,0,0,0,0,0
100189307,0,0,0,0,0,0
100189308,0,0,0,0,0,0
100189310,0,1,0,1,0,0
100189313,1,0,0,0,0,0
100189314,0,0,0,0,0,0
100189315,0,0,0,0,0,0
100189316,0,0,0,0,0,0
100189317,0,0,0,0,0,0
100189318,0,0,0,0,0,0
100189319,0,0,0,0,0,0
100189321,0,0,0,0,0,0
100189323,0,4,0,0,0,0
100189324,0,0,0,0,0,0
100189326,0,0,0,0,0,0
100189328,0,0,0,0,0,0
100189329,0,0,0,0,0,0
100189331,0,0,0,0,0,0
100189332,0,0,0,0,0,0
100189333,0,0,0,1,0,0
100189334,0,0,0,0,0,0
100189335,0,0,0,0,0,0
100189336,0,0,0,0,0,0
100189337,0,0,0,0,0,0
100189339,0,0,0,2,5,0
100189340,0,0,0,0,0,1
100189342,0,0,0,0,0,0
100189343,0,0,0,0,0,0
100189344,0,0,0,0,0,0
100189345,0,0,0,0,0,1
100189346,0,0,0,0,0,0
100189347,0,2,3,1,1,2
100189348,0,0,0,0,0,0
100189352,3,0,0,0,0,0
100189354,0,0,0,0,0,0
100189355,0,0,1,0,0,0
100189356,0,0,0,0,0,0
100189357,1,0,1,0,1,1
100189359,1,0,1,2,1,2
100189360,0,0,0,0,0,0
100189362,0,0,0,0,0,0
100189363,0,0,0,0,0,0
100189364,0,0,0,0,0,0
100189365,0,0,0,0,0,0
100189366,0,0,0,0,0,0
100189368,0,0,0,0,0,0
100189370,0,0,0,0,0,0
100189371,0,0,0,0,0,0
100189372,0,0,0,1,0,0
100189373,0,0,1,1,2,0
100189374,0,0,0,0,0,0
100189376,0,0,0,0,0,0
100189378,0,0,0,0,0,0
100189379,0,0,0,0,0,0
100189380,0,0,0,0,0,0
100189382,0,0,0,0,0,0
100189383,0,0,0,0,0,0
100189384,0,0,2,0,0,0
100189385,0,0,0,0,0,0
100189387,0,0,0,0,1,0
100189388,0,0,0,1,0,0
100189390,0,0,0,0,0,0
100189391,0,0,0,0,0,0
100189393,0,0,0,0,0,0
100189394,0,0,0,0,0,0
100189395,0,0,0,0,0,0
100189396,0,0,0,0,0,0
100189399,0,0,0,0,0,2
100189400,0,0,0,0,0,0
100189401,0,0,0,0,0,0
100189402,0,2,0,4,2,0
100189405,0,0,0,0,0,0
100189406,0,0,0,0,0,0
100189407,1,0,1,5,1,5
100189408,0,0,0,0,0,0
100189409,0,1,0,0,1,0
100189410,0,0,0,0,0,0
100189412,0,0,0,0,2,0
100189413,0,0,0,0,0,0
100189414,0,0,0,0,0,0
100189415,0,3,2,0,1,1
100189416,1,0,0,0,1,0
100189418,0,0,0,0,0,0
100189419,0,0,0,0,0,0
100189422,0,0,0,0,0,0
100189424,0,0,0,0,0,0
100189425,0,0,0,0,0,0
100189427,0,0,0,0,0,0
100189428,1,0,0,1,1,3
100189430,0,0,0,0,0,0
100189432,5,0,7,0,0,0
100189433,0,0,0,0,0,0
100189435,0,0,0,0,0,0
100189436,0,0,0,0,0,0
100189437,0,0,0,0,0,0
100189438,0,0,0,0,0,0
100189541,0,0,0,0,0,0
100189589,1,1,2,0,1,2
10019,309,352,428,230,128,266
100190938,3,4,6,1,0,2
100190939,149,175,211,155,130,146
100190940,0,0,0,0,0,0
100190949,0,0,0,0,0,0
100190986,12,15,18,0,2,2
100191040,18,11,21,7,16,6
100191063,0,0,0,0,0,0
100192204,0,0,0,0,0,0
100192378,0,0,0,0,0,0
100192379,0,0,0,0,0,0
100192386,0,0,0,0,0,0
100192420,2,9,2,0,3,1
100192426,0,3,0,0,1,0
1002,0,0,0,0,0,0
10020,1574,1643,1852,1280,840,980
10021,1,5,4,14,5,17
100216001,13,17,30,10,3,5
100216479,0,0,0,0,0,0
100216545,39,36,54,35,48,36
100216546,174,224,188,18,12,35
10022,0,1,0,0,0,0
10023,49,43,66,100,106,117
100233156,0,0,0,0,0,0
100233209,13,10,23,6,4,3
10024,426,430,542,142,167,222
100240728,0,0,0,0,0,0
100240734,0,0,0,0,1,0
100240735,1,3,1,0,1,0
10025,504,616,670,768,895,873
10026,622,692,657,531,593,463
100268168,23,43,41,46,46,48
100270679,0,0,0,0,0,0
100270680,3,8,7,9,6,5
100270746,20,15,19,38,42,24
100270804,30,30,28,8,8,3
100271702,0,0,0,0,0,0
100271715,24,43,36,28,22,29
100271722,1,3,0,5,1,3
100271832,0,0,2,0,0,2
100271835,0,0,0,0,0,0
100271836,134,169,218,96,29,90
100271846,0,0,0,0,0,0
100271849,0,4,1,3,0,2
100271873,1,0,0,0,0,0
100271874,2,0,0,1,0,0
100271927,66,59,68,182,119,131
100272147,116,92,110,156,283,147
100272216,0,0,0,0,0,0
100272217,16,17,10,0,0,9
100272228,169,175,188,42,15,38
100286844,18,37,31,10,8,7
100286922,0,0,0,0,0,0
100286938,0,0,0,1,0,0
100286979,5,6,4,1,0,3
100287010,0,0,0,0,0,0
100287013,0,1,0,1,3,3
100287015,47,60,62,80,113,100
100287029,4,7,12,18,10,15
100287036,17,13,23,18,19,26
100287042,27,26,10,14,13,23
100287072,0,0,0,0,0,0
100287082,1,0,3,1,4,1
100287083,0,0,0,0,0,0
100287098,6,4,17,7,12,12
100287102,2,0,0,1,1,0
100287114,0,0,0,0,0,0
100287144,0,0,0,0,0,0
100287171,215,213,249,156,132,143
100287177,10,6,11,27,37,30
100287178,0,0,0,0,1,0
100287205,0,0,0,0,0,0
100287216,41,56,47,134,51,116
100287225,0,0,0,0,0,0
100287226,0,0,0,0,0,0
100287227,1,18,19,14,15,13
100287238,0,0,0,0,0,0
100287284,45,62,60,20,11,39
100287294,0,0,0,0,0,0
100287314,267,334,315,310,258,394
100287327,0,0,0,0,0,1
100287362,0,0,0,0,0,0
100287364,0,0,0,0,0,0
100287387,21,23,33,35,43,48
100287399,0,0,0,0,0,0
100287404,0,0,0,0,0,0
100287441,0,0,0,0,0,0
100287477,0,0,4,0,0,0
100287478,0,0,0,0,0,0
100287482,41,71,69,110,159,137
100287513,0,0,0,0,0,0
100287559,0,7,2,0,0,0
100287569,6,14,19,10,8,15
100287592,0,0,0,0,0,0
100287596,0,0,0,2,1,2
100287616,286,291,320,216,184,194
100287632,0,0,0,0,0,0
100287639,0,0,0,0,0,0
100287704,0,0,0,0,0,0
100287718,0,0,0,0,0,0
100287722,21,22,18,6,0,4
100287728,0,0,0,1,0,0
100287765,119,100,97,64,49,84
100287792,0,0,0,0,0,0
100287808,0,0,0,0,0,0
100287814,4,1,2,0,0,0
100287823,0,0,0,0,0,0
100287834,0,0,0,0,0,0
100287846,0,0,0,0,0,0
100287879,0,0,0,0,0,0
100287896,63,60,67,42,59,27
100287898,0,0,0,0,0,0
100287902,7,18,15,20,41,41
100287932,1611,1723,1743,2544,2817,2656
100287944,2,0,7,1,0,5
100287948,0,0,0,0,0,0
100288069,64,63,96,44,13,62
100288072,3,2,5,1,3,7
100288077,0,0,0,0,0,0
100288079,0,0,0,0,0,0
100288122,0,0,0,0,0,0
100288123,24,18,34,1,2,7
100288142,139,152,160,140,101,94
100288152,175,185,228,159,130,198
100288162,9,51,95,73,3,23
100288181,91,104,100,57,79,50
100288198,43,20,31,33,24,37
100288254,3,0,0,1,0,0
100288287,0,0,0,0,0,0
100288323,0,0,0,0,0,0
100288332,2,1,4,1,2,1
100288346,0,0,0,0,0,0
100288380,2,0,0,0,0,0
100288413,0,0,0,0,0,0
100288428,12,3,14,1,12,6
100288432,0,0,3,7,3,1
100288485,0,0,0,0,0,0
100288486,0,0,0,0,1,0
100288520,0,0,0,0,0,0
100288524,0,0,0,0,0,0
100288527,0,0,0,0,0,0
100288562,0,0,0,0,0,0
100288570,0,2,3,2,2,3
100288615,23,9,17,3,5,11
100288637,53,53,55,27,5,24
100288687,0,0,0,0,0,0
100288695,4,7,18,15,0,12
100288730,1,0,3,0,0,2
100288748,31,46,63,34,40,43
100288778,5,76,8,63,3,5
100288797,13,4,6,8,10,19
100288798,67,67,82,88,167,103
100288801,1,0,0,1,0,0
100288805,16,31,15,2,1,4
100288814,1,0,1,1,0,0
100288831,0,0,0,0,0,0
100288842,49,31,31,26,21,37
100288846,2,4,1,2,7,2
100288866,0,1,0,0,0,0
100288911,0,0,0,0,0,2
100288966,0,0,0,0,0,0
100288974,6,5,12,3,1,4
100289017,0,0,0,0,0,0
100289019,196,205,264,55,47,117
100289087,0,0,0,0,0,0
100289092,11,13,11,15,15,12
100289097,193,200,249,195,217,177
100289098,18,18,23,53,68,53
100289124,0,0,0,0,0,0
100289137,20,24,23,5,3,4
100289150,0,0,0,0,0,0
100289178,1,5,3,4,4,5
100289187,35,23,22,67,97,41
100289211,2,2,1,2,1,0
100289230,31,26,25,19,10,20
100289255,0,0,0,0,0,0
100289279,0,4,0,4,1,0
100289333,0,0,2,0,1,0
100289341,42,41,44,90,112,132
100289361,4,1,8,9,9,14
100289373,18,15,28,11,15,16
100289388,21,20,33,34,36,22
100289410,68,100,131,161,126,117
100289462,0,0,0,0,0,0
100289473,3,0,3,4,0,2
100289495,13,18,7,36,32,18
100289509,8,19,16,2,8,1
100289511,9,5,13,18,3,19
100289561,21,19,20,9,5,0
100289574,0,0,0,0,0,0
100289580,16,15,33,3,0,4
100289635,681,631,689,200,147,160
100289650,0,1,0,0,0,1
100289656,0,0,0,0,0,0
100289673,0,0,0,0,0,0
100289678,401,423,469,413,250,460
100292680,2301,2286,2633,1129,883,1601
100293516,485,484,510,364,311,429
100293704,8,8,15,7,24,18
100294145,0,0,0,0,0,0
100294362,26,43,52,10,1,11
100294720,0,0,0,0,0,0
1003,226,264,279,203,138,323
100302111,0,0,0,0,0,0
100302112,0,0,0,0,0,0
100302113,0,0,0,0,0,0
100302114,0,0,0,0,0,0
100302115,0,0,0,0,0,0
100302116,0,0,0,0,0,0
100302117,0,0,0,0,0,0
100302118,0,0,0,2,0,1
100302119,0,0,0,0,0,1
100302121,0,0,0,0,0,0
100302122,0,0,0,0,0,0
100302123,0,0,0,0,0,0
100302124,0,0,2,0,0,0
100302125,0,0,0,0,0,0
100302126,0,0,0,0,0,0
100302127,0,0,0,0,0,0
100302128,0,1,0,0,0,1
100302129,1,0,0,1,0,4
100302130,0,0,0,0,0,0
100302131,0,0,0,0,0,0
100302132,0,0,0,0,0,0
100302133,0,0,0,0,0,0
100302134,0,0,0,0,0,0
100302135,0,2,1,3,0,0
100302136,1,0,0,0,0,0
100302137,7,12,9,11,5,2
100302138,0,0,1,0,0,0
100302139,0,0,2,0,0,0
100302140,0,0,0,0,0,0
100302141,0,0,0,0,0,0
100302142,0,0,0,0,0,0
100302143,0,0,0,0,0,0
100302144,0,0,0,0,0,0
100302145,2,0,0,2,0,2
100302146,0,0,1,0,0,0
100302147,0,0,0,0,0,0
100302148,0,0,0,0,0,0
100302149,3,5,0,0,1,3
100302150,0,0,0,0,0,0
100302152,0,0,0,0,0,0
100302153,0,0,0,0,0,0
100302155,0,0,0,0,0,0
100302156,0,0,0,0,0,0
100302157,0,0,0,0,0,0
100302158,0,0,0,0,0,0
100302159,0,0,0,0,0,0
100302160,0,0,0,0,0,0
100302161,1,0,1,0,0,0
100302163,0,0,0,0,0,0
100302164,0,0,0,0,0,0
100302165,0,0,0,0,0,0
100302166,0,0,0,0,0,0
100302167,2,0,0,0,0,0
100302168,0,0,0,0,0,0
100302169,0,0,0,0,0,0
100302170,1,0,6,0,0,0
100302171,0,0,0,0,0,0
100302172,0,0,0,0,0,0
100302174,0,0,0,0,0,0
100302175,1,0,2,1,0,0
100302177,0,0,0,0,0,0
100302178,0,0,0,0,0,0
100302179,0,0,0,0,0,0
100302181,0,0,0,0,0,0
100302182,0,0,0,0,0,0
100302183,0,0,0,0,0,0
100302184,0,0,0,0,0,0
100302185,7,5,11,7,18,10
100302186,0,0,0,0,0,0
100302187,0,0,0,0,0,0
100302188,0,0,0,0,0,0
100302190,0,0,0,0,0,0
100302191,0,0,0,0,0,0
100302192,0,0,0,0,0,0
100302193,0,0,0,0,0,0
100302195,0,0,0,0,0,0
100302196,0,0,0,0,0,0
100302197,0,0,0,0,0,0
100302201,0,0,0,0,0,0
100302202,0,0,0,0,0,0
100302203,0,0,0,0,0,0
100302204,0,0,0,0,0,0
100302205,0,0,0,0,0,0
100302208,0,0,0,0,0,0
100302209,0,0,0,0,0,0
100302210,0,0,0,0,0,0
100302211,0,0,0,0,0,0
100302212,0,0,0,0,0,0
100302213,0,0,0,0,0,0
100302214,0,0,0,0,0,0
100302217,0,0,1,0,0,0
100302218,1,2,9,0,0,1
100302219,0,0,0,0,0,0
100302220,0,0,0,0,0,0
100302221,0,0,0,0,0,0
100302222,0,0,0,0,0,0
100302223,0,0,0,0,0,0
100302224,0,0,0,0,0,0
100302225,0,0,0,0,0,0
100302226,0,0,0,0,0,0
100302227,0,0,0,0,0,0
100302228,0,0,0,0,0,0
100302229,0,0,0,0,0,0
100302232,0,0,0,0,0,0
100302233,0,0,0,0,0,0
100302234,0,0,0,0,0,0
100302235,0,0,0,0,0,0
100302236,0,0,0,0,0,0
100302237,3,1,2,10,2,13
100302238,0,0,0,0,0,0
100302239,0,0,0,0,0,0
100302240,1,4,6,2,2,3
100302242,0,0,0,0,0,0
100302243,0,0,0,0,0,0
100302246,0,0,0,0,0,1
100302250,0,0,0,0,0,0
100302251,0,0,0,0,0,0
100302254,0,0,0,0,0,0
100302255,0,0,0,0,0,0
100302256,0,0,0,2,2,5
100302257,0,0,0,0,0,0
100302258,1,0,3,1,0,1
100302259,0,0,0,0,0,0
100302260,0,0,0,0,0,0
100302261,0,0,0,0,0,0
100302263,0,0,0,0,0,0
100302265,0,0,0,0,0,0
100302267,0,0,0,0,0,0
100302268,0,0,0,0,0,0
100302270,0,0,0,0,0,0
100302273,30,53,60,3,6,10
100302274,0,0,0,0,0,0
100302275,2,1,1,0,0,0
100302276,0,0,1,0,0,0
100302277,0,0,0,0,0,0
100302278,0,0,0,0,0,0
100302279,0,0,0,0,0,0
100302280,0,0,0,0,0,0
100302281,0,0,0,0,0,0
100302282,0,0,0,0,0,0
100302283,0,0,0,0,0,0
100302284,0,0,0,0,0,0
100302285,0,0,0,0,0,0
100302286,0,0,0,0,0,0
100302287,0,0,0,0,0,0
100302288,0,0,0,0,0,0
100302289,0,0,0,0,0,0
100302290,0,0,0,0,0,0
100302401,19,18,16,22,7,15
100302526,0,0,0,0,0,0
100302640,11,25,26,75,93,110
100302650,3,3,3,2,0,2
100302652,0,0,0,0,0,0
100302691,9,9,18,11,7,3
100302692,67,86,112,49,28,45
100302736,2,0,1,1,0,0
100302738,0,0,0,0,0,0
100302739,0,0,0,0,0,0
100302740,0,0,0,0,0,0
100302741,0,0,0,0,0,0
100302742,0,0,0,0,0,0
100302743,1,1,2,0,0,2
100302746,0,0,0,0,0,0
100303453,2,2,1,0,0,0
100303491,0,0,0,0,0,0
100303728,50,31,46,31,32,57
100303749,1,0,0,0,0,2
100303755,34,32,21,47,77,65
100306951,124,141,132,227,272,260
100306975,1,4,0,0,0,0
100309464,0,1,0,0,0,0
100310812,7,4,12,0,0,4
100310846,51,44,49,13,7,15
100313769,0,2,1,0,0,3
100313770,1,0,0,0,0,0
100313771,0,0,0,0,0,0
100313772,0,0,0,0,0,0
100313773,0,0,0,0,0,0
100313774,0,0,0,0,0,0
100313777,0,0,0,0,0,0
100313778,0,0,0,0,0,0
100313779,0,0,0,0,0,0
100313780,2,0,0,0,0,0
100313781,0,0,0,0,0,0
100313806,0,0,0,0,0,0
100313822,0,0,0,0,0,0
100313824,0,0,0,0,0,0
100313829,0,1,0,0,0,0
100313830,0,0,0,0,0,0
100313835,0,0,0,0,0,0
100313837,0,0,0,0,0,0
100313838,0,0,0,0,0,0
100313839,0,0,0,0,0,0
100313840,0,0,0,0,0,0
100313841,0,0,0,0,0,0
100313842,0,0,0,0,0,0
100313843,0,0,0,0,0,0
100313884,0,0,0,0,0,0
100313886,0,1,1,0,0,0
100313887,0,0,0,0,0,0
100313892,0,0,0,0,0,0
100313895,0,0,0,0,0,0
100313896,0,0,0,0,0,0
100313914,0,0,0,0,0,0
100313921,0,0,0,0,0,0
100313923,0,0,0,0,0,0
100313938,0,0,0,0,0,0
100316868,0,1,0,0,0,1
100316904,32,39,61,26,7,29
100329109,42,56,35,24,24,37
100329135,0,0,0,2,0,0
100335030,8,11,15,1,0,5
100337591,0,0,0,0,0,0
100337616,0,0,0,0,0,0
100359394,0,0,0,0,0,0
10036,225,357,328,322,293,315
100379132,0,2,1,0,1,0
100379141,0,1,1,0,0,0
100379174,0,1,0,0,0,0
100379220,14,5,6,1,0,1
100379224,3,6,3,0,0,1
100379249,2,0,2,0,2,1
100379250,0,0,0,0,0,0
100379251,4,8,5,1,0,0
100379345,11,5,11,10,12,8
100379571,26,24,45,20,8,10
100379661,14,2,8,4,4,3
10038,449,477,461,551,669,569
100381270,862,899,798,275,78,342
10039,479,633,652,883,844,922
1004,0,0,0,0,0,0
10040,1341,1316,1544,1066,970,947
100419583,1,0,0,1,0,0
100419743,0,1,0,0,1,0
100419868,0,0,1,0,0,0
10042,750,796,841,323,238,326
100420587,0,0,0,0,0,0
100421577,17,12,24,12,27,23
100421746,0,0,0,0,0,0
100422212,0,0,0,0,0,0
100422556,5,4,7,2,0,3
100422737,0,0,0,0,0,0
100422821,0,0,1,0,0,0
100422823,0,0,0,0,0,0
100422824,0,0,0,0,0,0
100422825,0,0,0,0,0,0
100422826,0,0,0,0,0,0
100422827,0,0,0,0,0,0
100422828,0,0,0,0,0,0
100422829,0,0,0,0,0,0
100422830,0,0,0,0,0,0
100422831,0,0,0,0,0,0
100422832,0,0,0,0,0,0
100422833,0,0,0,0,0,0
100422834,0,0,0,0,0,0
100422835,0,0,0,0,0,0
100422836,0,0,0,0,0,0
100422837,0,0,0,0,0,0
100422838,0,0,0,0,0,0
100422839,0,0,0,0,0,0
100422840,0,0,0,0,0,0
100422841,3,0,1,0,0,0
100422842,4,4,3,0,0,0
100422843,0,0,0,0,0,0
100422844,0,0,0,0,0,0
100422845,0,0,0,0,0,0
100422846,0,0,0,0,0,0
100422847,0,0,0,0,0,0
100422848,0,0,0,0,0,0
100422849,0,0,0,0,0,0
100422850,0,0,1,0,0,0
100422851,0,0,0,0,0,0
100422852,0,0,0,0,0,0
100422853,0,0,0,0,0,0
100422854,0,0,0,0,0,0
100422855,0,0,0,0,0,0
100422856,0,0,0,0,0,0
100422857,0,0,0,0,0,0
100422858,0,0,0,0,0,0
100422859,2,0,0,0,0,2
100422860,7,8,13,6,7,10
100422861,0,0,0,0,0,0
100422862,0,0,2,0,0,0
100422863,0,0,0,0,0,0
100422864,4,2,1,0,0,0
100422865,0,0,0,0,0,0
100422866,0,1,0,0,0,0
100422867,0,0,0,0,0,0
100422868,0,0,0,0,0,0
100422869,0,0,0,0,0,0
100422870,0,0,0,0,0,0
100422871,0,0,0,0,0,0
100422872,5,8,5,9,9,9
100422873,0,0,0,0,0,0
100422874,0,0,0,0,0,0
100422875,3,3,0,0,0,0
100422876,0,0,0,0,0,0
100422877,0,0,0,0,0,0
100422878,0,0,0,0,0,0
100422879,3,4,2,1,1,3
100422880,1,0,3,1,0,0
100422881,0,0,0,0,0,0
100422882,0,0,0,0,0,0
100422883,0,0,0,0,0,0
100422884,0,0,0,0,0,0
100422885,110,102,92,66,115,100
100422886,0,0,0,0,0,0
100422887,0,0,0,0,0,0
100422888,0,0,0,0,0,0
100422889,0,0,0,0,0,0
100422891,0,0,0,0,0,0
100422892,0,0,1,0,0,0
100422893,0,0,0,0,0,0
100422894,0,0,0,1,0,1
100422895,0,0,0,0,0,0
100422896,0,0,0,0,0,0
100422897,0,0,0,0,0,0
100422898,0,0,0,0,0,0
100422899,0,0,0,0,0,0
100422900,0,0,0,0,0,0
100422901,0,0,0,0,0,0
100422902,0,0,0,0,0,0
100422903,0,0,0,0,0,0
100422904,0,0,0,0,0,0
100422905,0,0,0,0,0,0
100422907,0,0,0,0,0,0
100422908,0,0,0,0,0,0
100422909,0,0,0,0,0,0
100422910,1,2,4,2,2,6
100422911,0,0,0,0,0,0
100422912,0,0,0,0,0,0
100422913,1,3,0,4,1,0
100422914,0,0,0,0,0,0
100422915,0,0,0,0,0,0
100422916,0,0,0,0,0,0
100422917,0,0,0,0,0,0
100422918,0,3,0,0,0,0
100422919,0,0,0,0,0,0
100422920,0,0,0,0,0,0
100422921,2,0,0,0,0,0
100422922,0,0,1,0,0,0
100422923,0,0,0,0,0,0
100422924,0,0,0,0,0,0
100422925,0,0,0,0,1,0
100422926,0,0,0,0,0,0
100422927,0,0,0,0,0,0
100422928,0,0,0,0,0,0
100422929,0,0,2,0,0,0
100422930,0,0,0,0,0,0
100422931,0,1,2,0,0,0
100422932,0,0,0,0,0,0
100422933,0,0,0,0,0,0
100422934,0,0,3,0,0,0
100422935,0,0,0,0,0,0
100422936,0,5,0,2,0,0
100422937,0,0,0,0,0,0
100422938,0,0,0,0,0,0
100422939,0,0,0,0,0,0
100422940,3,0,0,0,0,0
100422941,0,0,0,0,1,0
100422942,0,0,0,0,0,0
100422943,10,1,20,4,1,7
100422944,6,6,8,0,0,1
100422945,0,0,0,0,0,0
100422946,0,0,0,0,0,0
100422947,0,0,0,0,0,0
100422948,4,1,0,0,0,1
100422949,0,0,0,0,0,0
100422950,0,0,0,0,0,0
100422951,0,0,0,0,0,0
100422952,0,3,0,0,0,0
100422953,0,0,0,0,0,0
100422954,0,0,0,0,0,0
100422955,0,0,0,0,0,0
100422956,0,0,0,0,0,0
100422957,0,0,0,0,0,0
100422959,0,0,0,0,0,0
100422960,0,0,0,0,0,0
100422961,0,0,0,0,0,0
100422962,0,0,0,0,0,0
100422963,0,0,0,0,0,0
100422964,0,0,0,0,0,0
100422965,3,10,5,3,8,12
100422966,0,0,0,0,0,0
100422967,1,0,0,0,0,0
100422968,0,0,0,0,0,0
100422969,0,0,0,0,0,0
100422970,0,0,0,0,0,0
100422971,3,0,4,0,0,0
100422972,0,0,0,3,2,7
100422973,0,0,0,0,0,0
100422974,1,0,4,0,3,0
100422975,0,0,0,0,0,0
100422976,0,1,7,0,0,1
100422977,0,0,0,0,0,0
100422978,0,0,0,0,0,0
100422979,5,7,2,1,0,0
100422980,0,0,0,0,0,0
100422981,0,0,1,0,0,0
100422982,0,0,2,0,0,0
100422983,0,0,0,0,0,0
100422984,0,0,0,0,0,0
100422985,0,0,0,0,0,0
100422986,1,0,2,0,0,0
100422987,0,0,0,0,0,0
100422988,0,0,0,0,0,0
100422989,0,0,0,0,0,0
100422990,0,0,0,0,0,0
100422991,0,0,0,0,0,0
100422992,0,0,0,0,0,0
100422993,0,0,0,0,0,0
100422994,0,0,0,0,0,0
100422995,0,0,0,0,0,0
100422996,0,0,0,0,0,0
100422997,0,0,0,0,0,0
100422998,0,0,0,0,0,0
100422999,0,0,0,0,0,0
100423000,0,0,0,0,0,0
100423001,1,1,0,0,0,0
100423002,0,0,0,0,0,0
100423003,0,0,0,0,0,0
100423004,0,0,0,0,0,0
100423005,0,0,0,0,0,0
100423006,0,0,0,0,0,0
100423008,0,0,0,0,0,0
100423009,0,0,0,0,0,0
100423010,0,0,0,0,0,0
100423011,0,0,0,0,0,0
100423012,1,1,0,0,0,2
100423013,0,0,0,0,0,0
100423014,0,0,0,0,0,0
100423015,0,0,0,0,0,0
100423016,0,0,0,0,0,0
100423017,0,0,0,0,5,0
100423018,0,0,0,0,0,0
100423019,0,0,0,0,0,0
100423020,6,3,9,4,2,5
100423021,0,0,0,0,0,0
100423023,0,0,0,0,0,0
100423025,0,0,0,0,0,0
100423026,0,0,0,0,0,0
100423027,0,0,0,0,0,0
100423028,1,0,0,1,0,0
100423029,0,0,0,0,0,0
100423030,0,0,0,0,0,0
100423031,0,0,0,0,0,0
100423032,0,0,0,0,0,0
100423033,0,0,0,0,0,0
100423034,0,0,0,0,0,0
100423035,0,0,0,0,0,0
100423036,0,0,0,0,0,0
100423037,1,7,9,3,0,3
100423038,0,0,0,0,0,0
100423039,1,0,3,0,0,0
100423040,0,0,0,0,0,0
100423041,0,0,0,0,0,1
100423042,0,0,0,0,0,0
100423043,0,0,0,0,0,0
100423062,0,0,0,0,0,0
10043,485,565,649,605,722,631
100431172,0,0,0,0,0,0
10044,36,18,31,82,67,34
10045,813,885,1038,1515,1663,1554
10046,68,92,85,104,77,84
100462953,0,4,5,0,0,0
100462977,8,20,16,12,22,17
100462981,8,13,19,16,13,11
100462983,2,0,3,1,0,0
100463285,5,1,6,4,0,0
100463289,0,0,0,0,0,0
100463482,0,0,1,0,0,0
100463486,9,5,15,11,9,3
100463487,0,0,1,0,0,1
100463488,6,12,9,5,2,5
10047,0,0,0,0,0,0
10048,1244,1246,1534,1775,1194,1618
10049,1812,1974,2242,2734,2583,2401
100498859,0,1,1,0,0,0
